Submission id,Participant id,Status,Custom study tncs accepted at,Started at,Completed at,Reviewed at,Archived at,Time taken,Completion code,Total approvals,Age,Sex,Ethnicity simplified,Country of birth,Country of residence,Nationality,Language,Student status,Employment status
6823791d6d8c08ca4c7de38e,5dacff17847579001715f610,AWAITING REVIEW,Not Applicable,2025-05-13T16:53:53.344000Z,2025-05-13T16:55:43.160000Z,,2025-05-13T16:55:43.738463Z,110.0,2B73928C,487,34,Female,White,United States,United States,United States,English,Yes,Full-Time
6823791d8969119363ceb4f1,66d8790772c9e0e4ee96259c,AWAITING REVIEW,Not Applicable,2025-05-13T16:53:56.655000Z,2025-05-13T16:56:16.838000Z,,2025-05-13T16:56:17.483404Z,141.0,2B73928C,2288,45,Male,White,United States,United States,United States,English,No,Full-Time
6823792125923d073968bd47,66562875b665d8e2b1b6fc66,AWAITING REVIEW,Not Applicable,2025-05-13T16:53:53.072000Z,2025-05-13T16:55:57.707000Z,,2025-05-13T16:55:58.315118Z,125.0,2B73928C,2543,54,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6823792f963dedc91c02d956,6658b1babc17230af657c303,AWAITING REVIEW,Not Applicable,2025-05-13T16:54:12.056000Z,2025-05-13T16:56:43.567000Z,,2025-05-13T16:56:44.336059Z,152.0,2B73928C,383,39,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68237932fa15cccc2d1f97be,67d47007556388f637dab7ef,AWAITING REVIEW,Not Applicable,2025-05-13T16:54:20.068000Z,2025-05-13T17:00:11.810000Z,,2025-05-13T17:00:12.452428Z,352.0,2B73928C,359,25,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
6823793e1a90988a6fdc620f,67c1ca05922b398e5b520dbf,AWAITING REVIEW,Not Applicable,2025-05-13T16:54:29.222000Z,2025-05-13T16:58:05.813000Z,,2025-05-13T16:58:06.406339Z,217.0,2B73928C,241,33,Male,Black,United Kingdom,United Kingdom,Nigeria,English,Yes,Other
682379539b50569666f0ad15,6161c4cc2d4f503e8265038e,AWAITING REVIEW,Not Applicable,2025-05-13T16:54:47.038000Z,2025-05-13T16:56:24.017000Z,,2025-05-13T16:56:24.677200Z,97.0,2B73928C,1606,29,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Other
682379560a761489daadbfd6,666afb4cabd9b9230b916811,AWAITING REVIEW,Not Applicable,2025-05-13T16:55:02.256000Z,2025-05-13T16:58:14.926000Z,,2025-05-13T16:58:15.612532Z,193.0,2B73928C,308,65,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Unemployed (and job seeking)
68237966256151fd2ad1fc6e,670160e896ff65768997d75f,AWAITING REVIEW,Not Applicable,2025-05-13T16:55:10.358000Z,2025-05-13T16:56:49.566000Z,,2025-05-13T16:56:50.143553Z,100.0,2B73928C,1491,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
6823798a42688c455417a340,66ec8f7ce843d25227820f97,AWAITING REVIEW,Not Applicable,2025-05-13T16:55:38.930000Z,2025-05-13T16:59:26.312000Z,,2025-05-13T16:59:26.961530Z,228.0,2B73928C,642,60,Female,White,United States,United Kingdom,United States,English,DATA_EXPIRED,DATA_EXPIRED
6823798a75ad1ef3bc0afd8e,6401f203db9efef5b64cd588,AWAITING REVIEW,Not Applicable,2025-05-13T16:55:46.900000Z,2025-05-13T16:58:09.222000Z,,2025-05-13T16:58:09.791673Z,143.0,2B73928C,228,47,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
6823799281d8272a5989d630,669041884256730dc2ce4171,AWAITING REVIEW,Not Applicable,2025-05-13T16:55:51.915000Z,2025-05-13T16:59:25.658000Z,,2025-05-13T16:59:26.252339Z,214.0,2B73928C,853,53,Male,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68237993a30c24e9efcd9165,67e832f311c66d4bdaced17a,AWAITING REVIEW,Not Applicable,2025-05-13T16:55:52.105000Z,2025-05-13T16:57:59.981000Z,,2025-05-13T16:58:00.594258Z,128.0,2B73928C,336,59,Female,White,Hong Kong,United Kingdom,United Kingdom,English,No,Full-Time
682379994793a1cdcfb127e2,6658c1cb3bd695ac90a04553,AWAITING REVIEW,Not Applicable,2025-05-13T16:55:56.021000Z,2025-05-13T16:57:13.693000Z,,2025-05-13T16:57:14.344350Z,78.0,2B73928C,335,20,Male,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,DATA_EXPIRED
682379a14975ed81d5c1c577,6761c0d40b7d69c06f993f3b,AWAITING REVIEW,Not Applicable,2025-05-13T16:56:29.731000Z,2025-05-13T17:05:10.022000Z,,2025-05-13T17:05:10.919436Z,521.0,2B73928C,1037,37,Male,Black,United States,United States,United States,English,Yes,Full-Time
682379af7926fcff9e626a5b,6744d143eddffd17d345b192,AWAITING REVIEW,Not Applicable,2025-05-13T16:56:21.901000Z,2025-05-13T16:58:43.281000Z,,2025-05-13T16:58:43.890490Z,142.0,2B73928C,701,25,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
682379b375af5a159edb6013,5ee3ebd469bfc40cd94f8f36,AWAITING REVIEW,Not Applicable,2025-05-13T16:56:24.881000Z,2025-05-13T16:57:47.675000Z,,2025-05-13T16:57:48.253416Z,83.0,2B73928C,2348,26,Female,White,United States,United States,United States,English,No,Unemployed (and job seeking)
682379b80deabf819f3d4de9,66c4a32221f616ebf48ab21d,AWAITING REVIEW,Not Applicable,2025-05-13T16:56:28.088000Z,2025-05-13T16:58:49.271000Z,,2025-05-13T16:58:49.881921Z,142.0,2B73928C,1011,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682379c5978d61eb00baa906,63fa2f029381a13d9f2a36a8,AWAITING REVIEW,Not Applicable,2025-05-13T16:56:47.336000Z,2025-05-13T16:58:44.010000Z,,2025-05-13T16:58:44.767349Z,117.0,2B73928C,6004,55,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
682379cb4af62aefeb289581,66d6584b97d5a0cfa409a09b,AWAITING REVIEW,Not Applicable,2025-05-13T16:56:49.350000Z,2025-05-13T17:04:41.456000Z,,2025-05-13T17:04:42.135345Z,473.0,2B73928C,1253,37,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
682379d2b9876a8a7fcd41af,67fe46132bd2d418a0d3f1ab,AWAITING REVIEW,Not Applicable,2025-05-13T16:56:59.089000Z,2025-05-13T17:00:00.995000Z,,2025-05-13T17:00:01.920716Z,182.0,2B73928C,53,52,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
682379edd32f6ec06106a651,6790e3c6e06ac84c871c1691,AWAITING REVIEW,Not Applicable,2025-05-13T16:57:17.984000Z,2025-05-13T16:59:54.706000Z,,2025-05-13T16:59:55.482685Z,157.0,2B73928C,502,43,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68237a0afda3095cb5f7d689,67508fdb923229a00abf2aa7,AWAITING REVIEW,Not Applicable,2025-05-13T16:57:51.594000Z,2025-05-13T17:00:18.183000Z,,2025-05-13T17:00:18.760618Z,147.0,2B73928C,283,58,Male,White,United States,United States,United States,English,No,Full-Time
68237a0eb8715d805637d462,677038fbdc17021dfb5fc6b9,AWAITING REVIEW,Not Applicable,2025-05-13T16:57:55.202000Z,2025-05-13T17:00:11.387000Z,,2025-05-13T17:00:12.036949Z,137.0,2B73928C,835,27,Male,White,United States,United States,United States,English,No,Full-Time
68237a0f020aed276eef9632,67c83488e67b25dcb923d96d,AWAITING REVIEW,Not Applicable,2025-05-13T16:57:55.595000Z,2025-05-13T17:02:58.133000Z,,2025-05-13T17:02:58.847531Z,303.0,2B73928C,148,42,Male,Black,South Africa,United Kingdom,United Kingdom,English,No,Full-Time
68237a18def123f2fe36ded9,66cfab152c56aa0472529001,AWAITING REVIEW,Not Applicable,2025-05-13T16:58:04.616000Z,2025-05-13T17:04:25.148000Z,,2025-05-13T17:04:25.803810Z,381.0,2B73928C,919,44,Male,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,DATA_EXPIRED
68237a1d78a39f6bd7083a04,66c9f7305f8a64d04cb5344c,AWAITING REVIEW,Not Applicable,2025-05-13T16:58:16.406000Z,2025-05-13T17:01:09.416000Z,,2025-05-13T17:01:09.959826Z,174.0,2B73928C,547,20,Female,White,United Kingdom,United Kingdom,United Kingdom,English,Yes,Unemployed (and job seeking)
68237a24453113f96e25a4a1,675a35800dc96d8b29feb198,AWAITING REVIEW,Not Applicable,2025-05-13T16:58:23.565000Z,2025-05-13T17:01:35.369000Z,,2025-05-13T17:01:36.042842Z,192.0,2B73928C,327,27,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68237a2c65f1462f668d62ba,60fd8d3daa8dc32723731c4b,AWAITING REVIEW,Not Applicable,2025-05-13T16:58:23.877000Z,2025-05-13T17:01:36.778000Z,,2025-05-13T17:01:37.446686Z,193.0,2B73928C,832,34,Female,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68237a4f6d8c08ca4c7de3c9,6766f94f828cf789045ce1ac,AWAITING REVIEW,Not Applicable,2025-05-13T17:04:41.944000Z,2025-05-13T17:30:15.345000Z,,2025-05-13T17:30:15.971412Z,1534.0,2B73928C,314,39,Female,Mixed,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68237a58af845bf3ffe31aec,5e0696dea7fba607951ae479,AWAITING REVIEW,Not Applicable,2025-05-13T16:59:09.321000Z,2025-05-13T17:01:24.774000Z,,2025-05-13T17:01:25.442578Z,136.0,2B73928C,10901,40,Male,Black,United States,United States,United States,English,No,Full-Time
68237a60e6cfc0ba6740302f,62c4d5821033848c1dc3667b,AWAITING REVIEW,Not Applicable,2025-05-13T16:59:22.320000Z,2025-05-13T17:02:23.573000Z,,2025-05-13T17:02:24.206035Z,182.0,2B73928C,5503,41,Male,White,United States,United States,United States,English,No,Full-Time
68237a746a10cdf21665f493,6352c60b4a9850783773f265,AWAITING REVIEW,Not Applicable,2025-05-13T16:59:36.041000Z,2025-05-13T17:00:53.332000Z,,2025-05-13T17:00:53.958346Z,78.0,2B73928C,7233,49,Male,Black,United States,United States,United States,English,No,Full-Time
68237a74f83a030843b85f1f,66e5cf7a11cb28aa31d19da8,AWAITING REVIEW,Not Applicable,2025-05-13T16:59:35.971000Z,2025-05-13T17:15:38.596000Z,,2025-05-13T17:15:39.178568Z,963.0,2B73928C,1007,55,Female,White,United States,United States,United States,English,No,Full-Time
68237a7972666a0b4210fd91,5dd3699ee73e6136c640f1cf,AWAITING REVIEW,Not Applicable,2025-05-13T16:59:47.413000Z,2025-05-13T17:05:05.004000Z,,2025-05-13T17:05:05.563534Z,318.0,2B73928C,2118,48,Male,White,United States,United States,United States,English,No,Full-Time
68237a856cde48b9dfb1a47b,65fc9f54bf0a6174674f0851,AWAITING REVIEW,Not Applicable,2025-05-13T16:59:59.770000Z,2025-05-13T17:01:59.554000Z,,2025-05-13T17:02:00.207796Z,120.0,2B73928C,1773,48,Female,White,United States,United States,United States,English,Yes,Full-Time
68237a8b4e6376e6690ab3c4,66759eb2274a4f10deeba339,AWAITING REVIEW,Not Applicable,2025-05-13T17:02:09.678000Z,2025-05-13T17:15:39.936000Z,,2025-05-13T17:15:40.633902Z,811.0,2B73928C,2373,26,Male,Asian,United States,United States,United States,English,No,Full-Time
68237a916f2de84d26591043,67c721a18a956b411b7d0e67,AWAITING REVIEW,Not Applicable,2025-05-13T17:00:32.286000Z,2025-05-13T17:09:05.395000Z,,2025-05-13T17:09:06.033535Z,514.0,2B73928C,427,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68237a9bd4b284a000d02f3a,63222311994c6e4c35bb2a55,AWAITING REVIEW,Not Applicable,2025-05-13T17:00:14.721000Z,2025-05-13T17:07:16.453000Z,,2025-05-13T17:07:17.011402Z,422.0,2B73928C,2363,56,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68237a9ceaff10daba1b87d3,66927ac65524897b604bc734,AWAITING REVIEW,Not Applicable,2025-05-13T17:00:18.475000Z,2025-05-13T17:02:15.220000Z,,2025-05-13T17:02:15.797848Z,117.0,2B73928C,564,31,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68237aa32191c1c9296309b3,614dd304ed948bbfe8c22215,AWAITING REVIEW,Not Applicable,2025-05-13T17:00:23.789000Z,2025-05-13T17:01:48.992000Z,,2025-05-13T17:01:49.601277Z,86.0,2B73928C,9335,36,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68237ac54793a1cdcfb12808,67e9e090c54ce895c5ced1a1,AWAITING REVIEW,Not Applicable,2025-05-13T17:01:08.795000Z,2025-05-13T17:04:04.907000Z,,2025-05-13T17:04:05.507604Z,177.0,2B73928C,487,50,Female,White,United States,United States,United States,English,Yes,Full-Time
68237afa534d81f08f6276e9,660dd503e5fe51271b447a4c,AWAITING REVIEW,Not Applicable,2025-05-13T17:01:57.026000Z,2025-05-13T17:03:21.034000Z,,2025-05-13T17:03:21.602571Z,85.0,2B73928C,1522,58,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68237b02d5db24eeff4e5212,63e584009bf1aa55a39e1d53,AWAITING REVIEW,Not Applicable,2025-05-13T17:01:57.932000Z,2025-05-13T17:04:20.077000Z,,2025-05-13T17:04:20.630503Z,143.0,2B73928C,771,27,Male,White,United Kingdom,United States,United States,English,No,Full-Time
68237b0501ff962673de99df,6525684f0a285b2386b10497,AWAITING REVIEW,Not Applicable,2025-05-13T17:02:01.658000Z,2025-05-13T17:04:11.719000Z,,2025-05-13T17:04:12.392452Z,131.0,2B73928C,1573,34,Male,Other,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68237b08c0dacae3241762ef,665762fdab6df18f5032505b,AWAITING REVIEW,Not Applicable,2025-05-13T17:02:07.962000Z,2025-05-13T17:06:18.861000Z,,2025-05-13T17:06:19.436313Z,251.0,2B73928C,1221,49,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
68237b09b2f4fdfe5c6757b8,5f627a1e4b807f1aa7e35280,AWAITING REVIEW,Not Applicable,2025-05-13T17:02:04.116000Z,2025-05-13T17:04:47.480000Z,,2025-05-13T17:04:47.976078Z,164.0,2B73928C,3064,51,Female,White,United States,United States,United States,English,No,Full-Time
68237b09f155a928cd2a996e,67f5477d160206a29900de2e,AWAITING REVIEW,Not Applicable,2025-05-13T17:02:08.334000Z,2025-05-13T17:06:07.229000Z,,2025-05-13T17:06:07.725997Z,239.0,2B73928C,117,64,Female,Black,United States,United States,United States,English,No,Unemployed (and job seeking)
68237b17c16b853b66fab6f9,67eb0f1c8e1ef0ebf3006adc,AWAITING REVIEW,Not Applicable,2025-05-13T17:05:02.787000Z,2025-05-13T17:09:23.556000Z,,2025-05-13T17:09:24.646282Z,261.0,2B73928C,116,22,Male,Black,United States,United States,United States,English,No,Full-Time
68237b1fea73156fb46319f2,622a193e32f45a5c28d4875f,AWAITING REVIEW,Not Applicable,2025-05-13T17:02:23.607000Z,2025-05-13T17:06:05.946000Z,,2025-05-13T17:06:06.504195Z,223.0,2B73928C,2092,61,Male,White,United Kingdom,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68237b4401ff962673de99e9,60d9e7e76cf2ab6d21eb5f99,AWAITING REVIEW,Not Applicable,2025-05-13T17:03:06.640000Z,2025-05-13T17:06:37.457000Z,,2025-05-13T17:06:37.969922Z,211.0,2B73928C,7998,62,Female,White,United States,United States,United States,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68237b5d7d34afe55d4c1e43,63e7f2a754618d35c2b61ba5,AWAITING REVIEW,Not Applicable,2025-05-13T17:03:31.589000Z,2025-05-13T17:05:54.603000Z,,2025-05-13T17:05:55.235406Z,144.0,2B73928C,2821,65,Male,White,United States,United States,United States,English,No,Other
68237b8b8516860e87a01bc8,667f4eb6c32c389a9edb9747,AWAITING REVIEW,Not Applicable,2025-05-13T17:04:27.539000Z,2025-05-13T17:07:04.965000Z,,2025-05-13T17:07:05.657839Z,158.0,2B73928C,1349,52,Male,White,United States,United States,United States,English,Yes,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68237b8df8a198d299d80feb,641359b5040c453203e2c088,AWAITING REVIEW,Not Applicable,2025-05-13T17:06:22.021000Z,2025-05-13T17:12:13.338000Z,,2025-05-13T17:12:13.911812Z,352.0,2B73928C,4058,24,Male,Mixed,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68237b94507f72ed8fda953f,6819193c2ad22b10180cc87e,AWAITING REVIEW,Not Applicable,2025-05-13T17:04:29.462000Z,2025-05-13T17:07:54.336000Z,,2025-05-13T17:07:54.889208Z,205.0,2B73928C,93,30,Female,White,United States,United States,United States,English,DATA_EXPIRED,Part-Time
68237b99e834f54584a581a0,63469f35701f6b1eb1e76b1f,AWAITING REVIEW,Not Applicable,2025-05-13T17:04:34.968000Z,2025-05-13T17:07:05.970000Z,,2025-05-13T17:15:14.261348Z,152.0,2B73928C,1833,55,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68237ba9ce99ecab54d4ac84,5f6056e9a41e0d14d4c19f4c,AWAITING REVIEW,Not Applicable,2025-05-13T17:04:41.452000Z,2025-05-13T17:22:21.167000Z,,2025-05-13T17:22:21.733589Z,1060.0,2B73928C,5004,39,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68237bafa3ba8b99fef9b52e,67323a74da6bebd682404f74,AWAITING REVIEW,Not Applicable,2025-05-13T17:04:47.488000Z,2025-05-13T17:08:48.235000Z,,2025-05-13T17:08:48.698709Z,241.0,2B73928C,567,54,Male,Black,Spain,United Kingdom,Spain,English,No,Part-Time
68237bc1bf286cbc46bca4a6,5beca802fcb5fe0001259b62,AWAITING REVIEW,Not Applicable,2025-05-13T17:05:11.233000Z,2025-05-13T17:06:47.998000Z,,2025-05-13T17:06:48.539094Z,97.0,2B73928C,4012,32,Female,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68237bc7d324b257d5115f57,6628078ec9f3353ac0da6f0b,AWAITING REVIEW,Not Applicable,2025-05-13T17:05:15.886000Z,2025-05-13T17:08:40.809000Z,,2025-05-13T17:08:41.386712Z,205.0,2B73928C,67,24,Male,White,United States,United States,United States,English,No,Other
68237bf36c14326eb5f06045,67bca2520a799ae9507bc053,AWAITING REVIEW,Not Applicable,2025-05-13T17:06:02.517000Z,2025-05-13T17:13:10.987000Z,,2025-05-13T17:13:11.596043Z,429.0,2B73928C,473,61,Male,DATA_EXPIRED,United States,United States,United States,English,No,DATA_EXPIRED
68237c0238d1ae8c5daf0934,66bf8e9849e9d38db3d8d40e,AWAITING REVIEW,Not Applicable,2025-05-13T17:07:56.957000Z,2025-05-13T17:11:45.042000Z,,2025-05-13T17:11:45.566315Z,229.0,2B73928C,211,40,Male,Black,Nigeria,United Kingdom,Nigeria,English,No,Other
68237c02dbb7e482336950df,5f68fe5be5cc370c0a0911de,AWAITING REVIEW,Not Applicable,2025-05-13T17:06:14.847000Z,2025-05-13T17:07:22.582000Z,,2025-05-13T17:07:23.117544Z,68.0,2B73928C,1883,36,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Full-Time
68237c0bfa15cccc2d1f983d,5c9a6fe20c7ace0001efa406,AWAITING REVIEW,Not Applicable,2025-05-13T17:06:26.693000Z,2025-05-13T17:12:25.555000Z,,2025-05-13T17:12:26.466069Z,359.0,2B73928C,386,57,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
68237c1dd631782597b8c3b6,6753b6b7014705911770ecd0,AWAITING REVIEW,Not Applicable,2025-05-13T17:10:29.534000Z,2025-05-13T17:12:51.058000Z,,2025-05-13T17:12:51.716787Z,142.0,2B73928C,664,36,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68237c289c91078575671bed,63c5869714c648472e253347,AWAITING REVIEW,Not Applicable,2025-05-13T17:06:52.788000Z,2025-05-13T17:09:55.778000Z,,2025-05-13T17:09:56.415995Z,183.0,2B73928C,1489,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68237c39478215a47df1de9c,5f16f559325a640008bb9a07,AWAITING REVIEW,Not Applicable,2025-05-13T17:07:04.998000Z,2025-05-13T17:12:39.189000Z,,2025-05-13T17:12:39.943969Z,335.0,2B73928C,11271,38,Male,White,United States,United States,United States,English,No,Full-Time
68237c3d22e064e49d3f8769,679e81108eebf65d6f83c490,AWAITING REVIEW,Not Applicable,2025-05-13T17:07:09.156000Z,2025-05-13T17:12:01.753000Z,,2025-05-13T17:12:02.331208Z,293.0,2B73928C,769,41,Male,Black,Nigeria,United States,Nigeria,English,No,Part-Time
68237c454b81eeebc44ccd40,6362ab21cc450adf951bd6a7,AWAITING REVIEW,Not Applicable,2025-05-13T17:07:17.426000Z,2025-05-13T17:09:31.650000Z,,2025-05-13T17:09:32.276198Z,135.0,2B73928C,666,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68237c4d4886abec3efca386,60d5c66db6493439a72a6d25,AWAITING REVIEW,Not Applicable,2025-05-13T17:07:34.544000Z,2025-05-13T17:15:40.810000Z,,2025-05-13T17:15:41.541530Z,487.0,2B73928C,1326,35,Male,Black,United States,United States,United States,English,No,DATA_EXPIRED
68237c6a1140ade36477414a,6772f1137e8b2c6b1790e0ae,AWAITING REVIEW,Not Applicable,2025-05-13T17:07:54.338000Z,2025-05-13T17:10:08.654000Z,,2025-05-13T17:10:09.169052Z,135.0,2B73928C,657,51,Male,White,United States,United States,United States,English,No,Full-Time
68237c994d4eb519fc31b91f,672bee76481ff9ce73293a6b,AWAITING REVIEW,Not Applicable,2025-05-13T17:08:49.535000Z,2025-05-13T17:11:04.350000Z,,2025-05-13T17:11:05.050888Z,135.0,2B73928C,356,29,Male,White,United States,United States,United States,English,DATA_EXPIRED,DATA_EXPIRED
68237ca15450884ed5eddcaa,637f7d10665738cfea163256,AWAITING REVIEW,Not Applicable,2025-05-13T17:08:53.907000Z,2025-05-13T17:11:56.600000Z,,2025-05-13T17:11:57.171168Z,183.0,2B73928C,2629,54,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68237cb2a13cbe03a10fdbc5,67886036d898e36d12084892,AWAITING REVIEW,Not Applicable,2025-05-13T17:12:21.485000Z,2025-05-13T17:17:45.763000Z,,2025-05-13T17:17:46.431942Z,325.0,2B73928C,612,28,Female,White,United States,United States,United States,English,Yes,Part-Time
68237ccbd1c7a5d7fc913ac5,63af557b3d4f219c3226b7d6,AWAITING REVIEW,Not Applicable,2025-05-13T17:09:35.921000Z,2025-05-13T17:10:54.452000Z,,2025-05-13T17:10:54.968991Z,79.0,2B73928C,2998,51,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68237cd619e052337dccd6fb,640d43c9451ce148162a7643,AWAITING REVIEW,Not Applicable,2025-05-13T17:09:48.154000Z,2025-05-13T17:11:14.324000Z,,2025-05-13T17:11:14.886858Z,87.0,2B73928C,6432,49,Male,White,United States,United States,United States,English,No,Full-Time
68237ce4b9868faf9516cde9,677a797fcca3e291b75022f5,AWAITING REVIEW,Not Applicable,2025-05-13T17:09:56.768000Z,2025-05-13T17:18:23.872000Z,,2025-05-13T17:18:24.433681Z,508.0,2B73928C,334,41,Male,Black,Nigeria,United Kingdom,Nigeria,English,Yes,Part-Time
68237cff66589be736e39cbd,673321669f5c5d443040682b,AWAITING REVIEW,Not Applicable,2025-05-13T17:14:50.388000Z,2025-05-13T17:16:23.223000Z,,2025-05-13T17:16:23.850776Z,93.0,2B73928C,535,38,Female,White,United Kingdom,United Kingdom,United Kingdom,English,DATA_EXPIRED,Full-Time
68237d257480389f0b5dbe2f,67eae4ce34403db149dc2dd4,AWAITING REVIEW,Not Applicable,2025-05-13T17:11:22.566000Z,2025-05-13T17:14:16.513000Z,,2025-05-13T17:14:17.279077Z,174.0,2B73928C,389,30,Female,White,United States,United States,United States,English,No,Part-Time
68237d2cd1a962d4cf192c67,6751467d0ef4bb17c804e4c0,AWAITING REVIEW,Not Applicable,2025-05-13T17:11:12.259000Z,2025-05-13T17:13:09.274000Z,,2025-05-13T17:13:09.890782Z,118.0,2B73928C,182,22,Female,Mixed,Taiwan,United Kingdom,United Kingdom,English,Yes,Part-Time
68237d328eb2e902f889daaf,62e02660c3ef175825ab7655,AWAITING REVIEW,Not Applicable,2025-05-13T17:11:18.315000Z,2025-05-13T17:13:13.671000Z,,2025-05-13T17:13:14.467490Z,116.0,2B73928C,7328,33,Female,White,United States,United States,United States,English,Yes,Full-Time
68237d3a09957aa2843cb720,5fb156d6e16ee65ed2558d7c,AWAITING REVIEW,Not Applicable,2025-05-13T17:11:29.389000Z,2025-05-13T17:13:07.729000Z,,2025-05-13T17:13:08.303234Z,99.0,2B73928C,1734,24,Male,White,United States,United States,United States,English,DATA_EXPIRED,Full-Time
68237d5122e064e49d3f8b7d,66045d9597282a2c36b8adbd,AWAITING REVIEW,Not Applicable,2025-05-13T17:11:50.066000Z,2025-05-13T17:13:54.600000Z,,2025-05-13T17:13:55.152071Z,125.0,2B73928C,1141,51,Male,White,United States,United States,United States,English,Yes,Full-Time
68237d5cdbb7e48233695110,67e9b3419630eff8aaf9a925,AWAITING REVIEW,Not Applicable,2025-05-13T17:12:03.173000Z,2025-05-13T17:16:04.258000Z,,2025-05-13T17:16:05.213468Z,242.0,2B73928C,473,32,Female,White,United States,United States,United States,English,No,Part-Time
68237d8e9b91bc53b04ccd80,5d8aa167b7feb8001af39ccc,AWAITING REVIEW,Not Applicable,2025-05-13T17:12:58.635000Z,2025-05-13T17:15:02.929000Z,,2025-05-13T17:15:03.456910Z,125.0,2B73928C,921,38,Male,White,United States,United States,United States,English,No,Unemployed (and job seeking)
68237d9c72924886706c5342,661960d7b8bdf0bd8042c648,AWAITING REVIEW,Not Applicable,2025-05-13T17:13:05.695000Z,2025-05-13T17:15:25.711000Z,,2025-05-13T17:15:26.282121Z,141.0,2B73928C,2120,44,Male,Asian,Thailand,United States,United States,English,No,Full-Time
68237d9d60a448e571976636,65ff67c31641a4be4c903b68,AWAITING REVIEW,Not Applicable,2025-05-13T17:13:24.527000Z,2025-05-13T17:15:55.324000Z,,2025-05-13T17:15:55.990905Z,151.0,2B73928C,2020,34,Female,White,United States,United States,United States,English,No,Full-Time
68237d9ef5d46da2acaa6719,5f1833a16e55c522eeaf4dbe,AWAITING REVIEW,Not Applicable,2025-05-13T17:13:07.678000Z,2025-05-13T17:15:01.688000Z,,2025-05-13T17:15:02.207709Z,115.0,2B73928C,3105,58,Female,White,United Kingdom,United Kingdom,United Kingdom,English,No,Part-Time
68237d9fb7b103b30f668481,628f83dc5398c04bac86f9e6,AWAITING REVIEW,Not Applicable,2025-05-13T17:13:06.805000Z,2025-05-13T17:19:01.834000Z,,2025-05-13T17:19:02.431576Z,356.0,2B73928C,11010,40,Male,White,United States,United States,United States,English,No,Full-Time
68237da3e6cfc0ba674030b2,66cdd69d50b73bddd9f40fa1,AWAITING REVIEW,Not Applicable,2025-05-13T17:13:07.759000Z,2025-05-13T17:13:36.336000Z,,2025-05-13T17:13:36.930273Z,29.0,NOCODE,477,81,Male,White,United Kingdom,United Kingdom,United Kingdom,English,No,"Not in paid work (e.g. homemaker', 'retired or disabled)"
